id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-15193,ш́а̄стрете,ш́а̄стрете,,philosophical_term,ш́а̄стрете,,yes,needs_review,,ш́а̄стрете [2],vedabase_ru,vedabase_ru:index.html:ш́а̄стрете,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15194,шастру,шастру,,philosophical_term,шастру,,yes,no_diacritics_in_prose,,шастру [2],vedabase_ru,vedabase_ru:index.html:шастру,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15195,шастры,шастры,,philosophical_term,шастры,,conditional,no_diacritics_in_prose,,шастры [65] | Шастры [10],bvks_ru,vedabase_ru:index.html:шастры | vedabase_ru:index.html:Шастры | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шастры — богооткровенные писания; ведические писания,,needs_review,auto-generated draft,yes,шастры [65] | Шастры [10],vedabase_ru [74] | bvks_ru [1],high,review,,,,,,,
term-15264,шеша-лила,шеша-лила,,philosophical_term,шеша-лила,,yes,no_diacritics_in_prose,,шеша-лила [2],vedabase_ru,vedabase_ru:index.html:шеша-лила,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15549,шрути-шастра-нинданам,шрути-шастра-нинданам,,philosophical_term,шрути-шастра-нинданам,,yes,no_diacritics_in_prose,,шрути-шастра-нинданам [2],vedabase_ru,vedabase_ru:index.html:шрути-шастра-нинданам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15560,шуддха-бхакти,шуддха-бхакти,,philosophical_term,шуддха-бхакти,,yes,diacritics_in_quotes_only,,ш́уддха-бхакти [58] | шуддха-бхакти [2] | Шуддха-бхакти [1] | Ш́уддха-бхакти [1],bvks_ru,vedabase_ru:index.html:шуддха-бхакти | vedabase_ru:index.html:Шуддха-бхакти | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:ш́уддха-бхакти | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Ш́уддха-бхакти,,needs_review,auto-generated draft,yes,ш́уддха-бхакти [58] | шуддха-бхакти [2] | Шуддха-бхакти [1] | Ш́уддха-бхакти [1],bvks_ru [59] | vedabase_ru [3],high,review,,,,,,,
term-15659,экаданда-санньяса-сампрадае,экаданда-санньяса-сампрадае,,philosophical_term,экаданда-санньяса-сампрадае,,yes,no_diacritics_in_prose,,экаданда-санньяса-сампрадае [2],vedabase_ru,vedabase_ru:index.html:экаданда-санньяса-сампрадае,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15660,экаданда-санньясу,экаданда-санньясу,,philosophical_term,экаданда-санньясу,,yes,no_diacritics_in_prose,,экаданда-санньясу [2],vedabase_ru,vedabase_ru:index.html:экаданда-санньясу,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15662,экаданди-санньяси,экаданди-санньяси,,philosophical_term,экаданди-санньяси,,yes,no_diacritics_in_prose,,экаданди-санньяси [2],vedabase_ru,vedabase_ru:index.html:экаданди-санньяси,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15666,экадаши,экадаши,,philosophical_term,экадаши,,conditional,diacritics_in_quotes_only,,экадаши [48] | эка̄даш́ӣ [6] | Экадаши [1],bvks_ru,"vedabase_ru:index.html:экадаши | vedabase_ru:index.html:эка̄даш́ӣ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Экадаши — одиннадцатый день убывающей и прибывающей луны, в который вайшнавы воздерживаются от употребления в пищу зерна | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:экадаши",,needs_review,auto-generated draft,yes,экадаши [48] | эка̄даш́ӣ [6] | Экадаши [1],vedabase_ru [52] | bvks_ru [3],high,review,,,,,,,
term-15667,экадаши-парану,экадаши-парану,,philosophical_term,экадаши-парану,,yes,no_diacritics_in_prose,,экадаши-парану [1],vedabase_ru,vedabase_ru:index.html:экадаши-парану,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15668,эка̄даш́ӣте,эка̄даш́ӣте,,philosophical_term,эка̄даш́ӣте,,yes,needs_review,,эка̄даш́ӣте [2],vedabase_ru,vedabase_ru:index.html:эка̄даш́ӣте,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15737,юга,юга,,philosophical_term,юга,,conditional,no_diacritics_in_prose,,юга [8] | Юга [1],bvks_ru,"vedabase_ru:index.html:юга | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Юга — один из четырёх циклически повторяющихся периодов, через которые проходит в своём развитии вселенная",,needs_review,auto-generated draft,yes,юга [8] | Юга [1],vedabase_ru [8] | bvks_ru [1],high,review,,,,,,,
term-15738,юга-аватары,юга-аватары,,philosophical_term,юга-аватары,,yes,no_diacritics_in_prose,,юга-аватары [2],vedabase_ru,vedabase_ru:index.html:юга-аватары,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15739,юга-дхармы,юга-дхармы,,philosophical_term,юга-дхармы,,yes,no_diacritics_in_prose,,юга-дхармы [1],vedabase_ru,vedabase_ru:index.html:юга-дхармы,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15740,югами,югами,,philosophical_term,югами,,yes,no_diacritics_in_prose,,югами [1],vedabase_ru,vedabase_ru:index.html:югами,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15741,югах,югах,,philosophical_term,югах,,yes,no_diacritics_in_prose,,югах [10],vedabase_ru,vedabase_ru:index.html:югах,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
