id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-15476,ш́рӣка̄нта,ш́рӣка̄нта,,honorific,ш́рӣка̄нта,,yes,needs_review,,ш́рӣка̄нта [4],vedabase_ru,vedabase_ru:index.html:ш́рӣка̄нта,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15477,ш́рӣкара,ш́рӣкара,,honorific,ш́рӣкара,,yes,needs_review,,ш́рӣкара [2],vedabase_ru,vedabase_ru:index.html:ш́рӣкара,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15478,шрила,Шрила,,honorific,Шрила,,conditional,diacritics_in_quotes_only,,ш́рӣла [3] | Шрила [1],bvks_ru,"vedabase_ru:index.html:ш́рӣла | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шри (Шрила, Шрипада) — употребляется с именами собственными в знак уважения",,needs_review,auto-generated draft,yes,ш́рӣла [3] | Шрила [1],vedabase_ru [3] | bvks_ru [1],high,review,,,,,,,
term-15479,шрила прабхупада подчёркивал,Шрила Прабхупада подчёркивал,,honorific,Шрила Прабхупада подчёркивал,,no,no_diacritics_in_prose,,Шрила Прабхупада подчёркивал [1],bvks_ru,"bvks_ru:Рабочий.pdf:Шрила Прабхупада подчёркивал — и это поразило меня, — что духовная самореализация не является неким журавлём в небе, как",,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15480,ш́рӣма̄н,ш́рӣма̄н,,honorific,ш́рӣма̄н,,yes,needs_review,,ш́рӣма̄н [9],vedabase_ru,vedabase_ru:index.html:ш́рӣма̄н,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15481,шримат,шримат,,honorific,шримат,,yes,diacritics_in_quotes_only,,ш́рӣмат [9] | шримат [2],vedabase_ru,vedabase_ru:index.html:ш́рӣмат | vedabase_ru:index.html:шримат,,needs_review,auto-generated draft,yes,ш́рӣмат [9] | шримат [2],vedabase_ru [11],high,review,,,,,,,
term-15482,шримата,шримата,,honorific,шримата,,yes,no_diacritics_in_prose,,шримата [2],vedabase_ru,vedabase_ru:index.html:шримата,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15483,шримати,Шримати,,honorific,Шримати,,conditional,diacritics_in_quotes_only,,ш́рӣматӣ [2] | Шримати [1],bvks_ru,"vedabase_ru:index.html:ш́рӣматӣ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шримати — соответствует «Шри», употребляется с женскими именами",,needs_review,auto-generated draft,yes,ш́рӣматӣ [2] | Шримати [1],vedabase_ru [2] | bvks_ru [1],high,review,,,,,,,
term-15484,ш́рӣна̄ма,ш́рӣна̄ма,,honorific,ш́рӣна̄ма,,yes,needs_review,,ш́рӣна̄ма [2],vedabase_ru,vedabase_ru:index.html:ш́рӣна̄ма,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15485,ш́рӣна̄тха,ш́рӣна̄тха,,honorific,ш́рӣна̄тха,,yes,needs_review,,ш́рӣна̄тха [6],vedabase_ru,vedabase_ru:index.html:ш́рӣна̄тха,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15486,шринатха пандит,Шринатха Пандит,,honorific,Шринатха Пандит,,no,no_diacritics_in_prose,,Шринатха Пандит [2],vedabase_ru,vedabase_ru:index.html:Шринатха Пандит — сорок девятая ветвь. Шри Чайтанья Махапрабху очень любил его и пролил на него всю Свою милость. Все тр,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15487,шрингара,шрингара,,honorific,шрингара,,yes,no_diacritics_in_prose,,шрингара [2],vedabase_ru,vedabase_ru:index.html:шрингара,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
