id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-11491,пятое,Пятое,,other,Пятое,,no,no_diacritics_in_prose,,Пятое [1],vedabase_ru,"vedabase_ru:index.html:Пятое — считать святое имя Господа материальным. Святое имя Господа тождественно Самому Господу, и мы должны понять, что",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-11566,радха,Радха,,other,Радха,,conditional,diacritics_in_quotes_only,,ра̄дха̄ [81] | Радха [3],bvks_ru,"vedabase_ru:index.html:ра̄дха̄ | vedabase_ru:index.html:Радха — возлюбленная Кришны, Она — богатство Его жизни. Без Нее никакие гопи Его не радуют | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Радхарани (Радха) — вечная супруга Господа Кришны, олицетворение Его внутренней энергии наслаждения",,needs_review,auto-generated draft,yes,ра̄дха̄ [81] | Радха [3],vedabase_ru [83] | bvks_ru [1],medium,review,,,,,,,
term-11567,радха и кришна,Радха и Кришна,,other,Радха и Кришна,,no,no_diacritics_in_prose,,Радха и Кришна [2],vedabase_ru,"vedabase_ru:index.html:Радха и Кришна — единое целое, но Они предстают в двух телах. Так Они наслаждаются друг другом, вкушая расы любви",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-11576,радхарани,Радхарани,,other,Радхарани,,no,no_diacritics_in_prose,,Радхарани [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Радхарани (Радха) — вечная супруга Господа Кришны, олицетворение Его внутренней энергии наслаждения",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-11577,радхарани (радха),Радхарани (Радха),,other,Радхарани (Радха),,no,no_diacritics_in_prose,,Радхарани (Радха) [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Радхарани (Радха) — вечная супруга Господа Кришны, олицетворение Его внутренней энергии наслаждения",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-11584,развод был катастрофой,Развод был катастрофой,,other,Развод был катастрофой,,no,no_diacritics_in_prose,,Развод был катастрофой [1],bvks_ru,"bvks_ru:Рабочий.pdf:Развод был катастрофой — но вовсе не так, что нужно было потратить год-два своей жизни, чтобы пережить этот период. Я по",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-11617,рама,Рама,,other,Рама,,conditional,diacritics_in_quotes_only,,ра̄ма [85] | рама̄ [2] | Рама [1],bvks_ru,vedabase_ru:index.html:ра̄ма | vedabase_ru:index.html:рама̄ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Рама — воплощение Вишну,,needs_review,auto-generated draft,yes,ра̄ма [85] | рама̄ [2] | Рама [1],vedabase_ru [87] | bvks_ru [1],medium,review,,,,,,,
term-11661,ранний брак по договорённости,Ранний брак по договорённости,,other,Ранний брак по договорённости,,no,no_diacritics_in_prose,,Ранний брак по договорённости [4],bvks_ru,bvks_ru:Рабочий.pdf:Ранний брак по договорённости — это не просто брак по расчёту | bvks_ru:Как_я_достигла_настоящего_успеха_FINAL.docx:Ранний брак по договорённости — это не просто брак по расчёту | bvks_ru:Рабочий_ред.pdf:Ранний брак по договорённости — это не просто брак по расчёту | bvks_ru:Рабочий_ссылки.pdf:Ранний брак по договорённости — это не просто брак по расчёту,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-11774,река богов,река богов,,other,река богов,,no,no_diacritics_in_prose,,река богов [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Сурадхунӣ (река богов) – другое название Ган̇ги,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-11775,религия эпохи кали,Религия эпохи Кали,,other,Религия эпохи Кали,,no,no_diacritics_in_prose,,Религия эпохи Кали [2],vedabase_ru,"vedabase_ru:index.html:Религия эпохи Кали — проповедь славы святого имени. Только ради того, чтобы прославить святое имя, Господь явился в обли",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-11776,рема,Рема,,other,Рема,,no,no_diacritics_in_prose,,Рема [2],vedabase_ru,"vedabase_ru:index.html:Рема — это нечто новое, сообщаемое читателю, а тема — то, о чем он уже знает",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-11805,рождение ребёнка,Рождение ребёнка,,other,Рождение ребёнка,,no,no_diacritics_in_prose,,Рождение ребёнка [2],bvks_ru,"bvks_ru:Рабочий.pdf:Рождение ребёнка — это волшебный опыт, это исключи- тельная привилегия, дарованная женщине. Ни одна женщина не должна бы | bvks_ru:Как_я_достигла_настоящего_успеха_FINAL.docx:Рождение ребёнка — это волшебный опыт, это исключительная привилегия, дарованная женщине, ни одна женщина не должна быть",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-11981,садху,садху,,other,садху,,conditional,diacritics_in_quotes_only,,садху [59] | са̄дху [12] | Садху [7],bvks_ru,"vedabase_ru:index.html:садху | vedabase_ru:index.html:са̄дху | vedabase_ru:index.html:Садху | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:садху | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Садху – это тот, в результате общения с кем оружие его слов может заставить человека оставить своё порочное поведение, в",,needs_review,auto-generated draft,yes,садху [59] | са̄дху [12] | Садху [7],vedabase_ru [65] | bvks_ru [13],medium,review,,,,,,,
term-12040,сам,Сам,,other,Сам,,conditional,no_diacritics_in_prose,,Сам [2],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Сам – совершенный; пра – (усиление) особенно, очень, абсолютно; дāйа – награждение | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Сам",,needs_review,auto-generated draft,yes,Сам [2],bvks_ru [2],medium,review,,,,,,,
term-12120,самая возвышенная из гопи,Самая возвышенная из гопи,,other,Самая возвышенная из гопи,,no,no_diacritics_in_prose,,Самая возвышенная из гопи [2],vedabase_ru,"vedabase_ru:index.html:Самая возвышенная из гопи — Шримати Радхика. Она превосходит всех красотой, достоинствами, удачей и, самое главное, любо",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-12260,сампрадая,сампрадая,,other,сампрадая,,conditional,no_diacritics_in_prose,,сампрадая [5] | Сампрадая [1],bvks_ru,"vedabase_ru:index.html:сампрадая | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Сампрадая — цепь духовных учителей, по которой передается ведическое знание",,needs_review,auto-generated draft,yes,сампрадая [5] | Сампрадая [1],vedabase_ru [5] | bvks_ru [1],medium,review,,,,,,,
term-12427,санкаршана,Санкаршана,,other,Санкаршана,,conditional,diacritics_in_quotes_only,,сан̇каршан̣а [34] | Санкаршана [4],vedabase_ru,"vedabase_ru:index.html:сан̇каршан̣а | vedabase_ru:index.html:Санкаршана — источник Карана-Вишну, изначального проявления Господа, которое творит вселенные, но Сам Санкаршана являетс | vedabase_ru:index.html:Санкаршана — это изначальное прибежище пуруши, из которого материальный мир возникает и в которого он входит после своег",,needs_review,auto-generated draft,yes,сан̇каршан̣а [34] | Санкаршана [4],vedabase_ru [38],medium,review,,,,,,,
term-12432,санкиртана,санкиртана,,other,санкиртана,,conditional,diacritics_in_quotes_only,,сан̇кӣртана [77] | санкиртана [12] | Сан̇кӣртана [4] | Санкиртана [3],bvks_ru,"vedabase_ru:index.html:сан̇кӣртана | vedabase_ru:index.html:санкиртана | vedabase_ru:index.html:Санкиртана | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Санкиртана — совместное пение святого имени Господа. (Смотри также Харе Кришна маха-мантра, Киртан) | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:санкиртана",,needs_review,auto-generated draft,yes,сан̇кӣртана [77] | санкиртана [12] | Сан̇кӣртана [4] | Санкиртана [3],vedabase_ru [88] | bvks_ru [8],medium,review,,,,,,,
term-12510,санодия,Санодия,,other,Санодия,,conditional,no_diacritics_in_prose,,Санодия [2] | санодия [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Санодия — небольшой поселок в Джайпуре, штат Раджастан. Санодия-брахманы составляли особую закрытую касту брахманов и от | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:санодия | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Санодия",,needs_review,auto-generated draft,yes,Санодия [2] | санодия [1],bvks_ru [3],medium,review,,,,,,,
term-12561,саран̣ӣ,Саран̣ӣ,,other,Саран̣ӣ,,conditional,needs_review,,Саран̣ӣ [2],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Саран̣ӣ – дорога. «Гауд̣ӣя» (9.512) утверждала, что, создав эту дорогу, Адвайта Бабу проложил себе путь на Вайкун̣т̣ху | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Саран̣ӣ",,needs_review,auto-generated draft,yes,Саран̣ӣ [2],bvks_ru [2],medium,review,,,,,,,
term-12673,сатйа,сатйа,,other,сатйа,,conditional,no_diacritics_in_prose,,сатйа [40] | Сатйа [2],bvks_ru,vedabase_ru:index.html:сатйа | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Сатйа – истиный; митхйā – ложный | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Сатйа,,needs_review,auto-generated draft,yes,сатйа [40] | Сатйа [2],vedabase_ru [40] | bvks_ru [2],medium,review,,,,,,,
term-12677,сатйам̇... априйам,Сатйам̇... априйам,,other,Сатйам̇... априйам,,no,needs_review,,Сатйам̇... априйам [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Сатйам̇... априйам – «Ману-сам̇хитā» 4.138,,draft,auto-generated draft,no,,,medium,review,,,,,,,
term-12850,сварупа гошани,Сварупа Гошани,,other,Сварупа Гошани,,no,no_diacritics_in_prose,,Сварупа Гошани [2],vedabase_ru,vedabase_ru:index.html:Сварупа Гошани — самый близкий спутник Господа. Поэтому все это ему хорошо известно,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-12889,сверхдуша,Сверхдуша,,other,Сверхдуша,,no,no_diacritics_in_prose,,Сверхдуша [1],vedabase_ru,"vedabase_ru:index.html:ТЕКСТ 161: «Параматма, Сверхдуша, — это полная экспансия Верховной Личности Бога, изначальной души всех живых существ. К",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-12895,святые,Святые,,other,Святые,,no,no_diacritics_in_prose,,Святые [1],vedabase_ru,"vedabase_ru:index.html:Святые — это Мое сердце, и в их сердцах — Я и только Я. Они не знают никого, кроме Меня, и потому Я признаю Своими лишь ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-12929,седьмая ветвь,Седьмая ветвь,,other,Седьмая ветвь,,no,no_diacritics_in_prose,,Седьмая ветвь [2],vedabase_ru,"vedabase_ru:index.html:Седьмая ветвь — это Рагхава Пандит, один из первых последователей Господа Шри Чайтаньи Махапрабху. Из этой ветви выросла",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-12937,сердце господа чайтаньи,Сердце Господа Чайтаньи,,other,Сердце Господа Чайтаньи,,no,no_diacritics_in_prose,,Сердце Господа Чайтаньи [2],vedabase_ru,vedabase_ru:index.html:Сердце Господа Чайтаньи — воплощение эмоций Шри Радхики. В нем постоянно сменяются чувства радости и горя,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-12992,сита,Сита,,other,Сита,,conditional,diacritics_in_quotes_only,,сӣта̄ [27] | Сита [2] | сита̄ [1],vedabase_ru,"vedabase_ru:index.html:сӣта̄ | vedabase_ru:index.html:Любезный господин, Сита — мать вселенной и верховная богиня процветания. Услышав, что ее коснулся демон Равана, я не нах | vedabase_ru:index.html:сита̄",,needs_review,auto-generated draft,yes,сӣта̄ [27] | Сита [2] | сита̄ [1],vedabase_ru [30],medium,review,,,,,,,
term-13008,слева от него,Слева от Него,,other,Слева от Него,,no,no_diacritics_in_prose,,Слева от Него [2],vedabase_ru,vedabase_ru:index.html:Слева от Него — Шримати Радхарани и Ее близкие подруги. С ними Господь Говинда наслаждается раса-лилой и множеством друг,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13009,следует знать,Следует знать,,other,Следует знать,,no,no_diacritics_in_prose,,Следует знать [1],vedabase_ru,"vedabase_ru:index.html:Следует знать, что ачарья — это Я Сам, и никогда не относиться к нему непочтительно. Нельзя завидовать ему, считая его о",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13011,следующий метод преданного служения,Следующий метод преданного служения,,other,Следующий метод преданного служения,,no,no_diacritics_in_prose,,Следующий метод преданного служения [1],vedabase_ru,"vedabase_ru:index.html:Следующий метод преданного служения — арчанам, поклонение Божеству, или образу Кришны, в храме",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13012,слушание,слушание,,other,слушание,,no,no_diacritics_in_prose,,слушание [1],vedabase_ru,"vedabase_ru:index.html:Ш́раван̣ам, слушание, — первый шаг к овладению трансцендентным знанием. Некомпетентных людей слушать не следует, необход",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13047,смерть,Смерть,,other,Смерть,,no,no_diacritics_in_prose,,Смерть [1],vedabase_ru,vedabase_ru:index.html:Смерть — самое важное испытание,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13050,смотрите,Смотрите,,other,Смотрите,,no,no_diacritics_in_prose,,Смотрите [2],vedabase_ru,"vedabase_ru:index.html:Смотрите! — воскликнула одна гопи, издали завидев Кришну. — В тех зарослях скрывается сын Махараджи Нанды",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13076,сноха царицы кунти,Сноха царицы Кунти,,other,Сноха царицы Кунти,,no,no_diacritics_in_prose,,Сноха царицы Кунти [1],vedabase_ru,vedabase_ru:index.html:Сноха царицы Кунти — знаменитая Драупади,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13079,собралась еще одна группа,Собралась еще одна группа,,other,Собралась еще одна группа,,no,no_diacritics_in_prose,,Собралась еще одна группа [2],vedabase_ru,"vedabase_ru:index.html:Собралась еще одна группа — из Шантипура. Ее организовал Адвайта Ачарья. Танцевал в ней Ачьютананда, а остальные пели",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13162,стало быть,Стало быть,,other,Стало быть,,no,no_diacritics_in_prose,,Стало быть [2],vedabase_ru,"vedabase_ru:index.html:Стало быть, Господь Чайтанья — это Высшая Абсолютная Истина. Если назвать Его Кширодакашайи Вишну, это не прибавит Ему с",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13163,"стало быть, господь чайтанья","Стало быть, Господь Чайтанья",,other,"Стало быть, Господь Чайтанья",,no,no_diacritics_in_prose,,"Стало быть, Господь Чайтанья [2]",vedabase_ru,"vedabase_ru:index.html:Стало быть, Господь Чайтанья — это Высшая Абсолютная Истина. Если назвать Его Кширодакашайи Вишну, это не прибавит Ему с",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13347,сурадхунӣ,Сурадхунӣ,,other,Сурадхунӣ,,no,no_diacritics_in_prose,,Сурадхунӣ [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Сурадхунӣ (река богов) – другое название Ган̇ги,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13348,сурадхунӣ (река богов),Сурадхунӣ (река богов),,other,Сурадхунӣ (река богов),,no,no_diacritics_in_prose,,Сурадхунӣ (река богов) [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Сурадхунӣ (река богов) – другое название Ган̇ги,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13390,суть энергии хладини,Суть энергии хладини,,other,Суть энергии хладини,,no,no_diacritics_in_prose,,Суть энергии хладини [2],vedabase_ru,"vedabase_ru:index.html:Суть энергии хладини — это любовь к Богу, а суть любви к Богу — духовная эмоция [бхава], наивысшим выражением которой яв",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13399,сын шачи,Сын Шачи,,other,Сын Шачи,,no,no_diacritics_in_prose,,Сын Шачи [2],vedabase_ru,"vedabase_ru:index.html:Сын Шачи — не кто иной, как сын Яшоды и Махараджи Нанды, а Нитьянанда Прабху — это Сам Баларама",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13436,таким образом,Таким образом,,other,Таким образом,,no,no_diacritics_in_prose,,Таким образом [2],vedabase_ru,"vedabase_ru:index.html:Таким образом, Господь Чайтанья — единственный властелин. Все остальные — Его приближенные или слуги",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13437,"таким образом, господь чайтанья","Таким образом, Господь Чайтанья",,other,"Таким образом, Господь Чайтанья",,no,no_diacritics_in_prose,,"Таким образом, Господь Чайтанья [2]",vedabase_ru,"vedabase_ru:index.html:Таким образом, Господь Чайтанья — единственный властелин. Все остальные — Его приближенные или слуги",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13438,таков путь освобождения,Таков путь освобождения,,other,Таков путь освобождения,,no,no_diacritics_in_prose,,Таков путь освобождения [1],vedabase_ru,"vedabase_ru:index.html:Таков путь освобождения, — великий дар Чайтаньи Махапрабху. В век Кали люди не способны практиковать какие бы то ни было",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13666,твой поступок,Твой поступок,,other,Твой поступок,,no,no_diacritics_in_prose,,Твой поступок [1],vedabase_ru,"vedabase_ru:index.html:Твой поступок — это Твоя милость к нам, ибо, наказывая негодяев, Ты очищаешь их от скверны. Наш муж — обусловленная душа",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13676,тем временем случилось несчастье,Тем временем случилось несчастье,,other,Тем временем случилось несчастье,,no,no_diacritics_in_prose,,Тем временем случилось несчастье [2],vedabase_ru,vedabase_ru:index.html:Тем временем случилось несчастье — умер сын Шривасы Тхакура. Но Шриваса Тхакур не был этим огорчен,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13683,теперь же,Теперь же,,other,Теперь же,,no,no_diacritics_in_prose,,Теперь же [2],vedabase_ru,"vedabase_ru:index.html:Теперь же, — продолжали санньяси-майявади, — позволь нам услышать из Твоих уст прямое объяснение сутр». В ответ на это Г",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13793,трансцендентный звук омкара,Трансцендентный звук омкара,,other,Трансцендентный звук омкара,,no,no_diacritics_in_prose,,Трансцендентный звук омкара [2],vedabase_ru,vedabase_ru:index.html:Трансцендентный звук омкара — это воплощение Верховной Личности Бога в звуке. Все ведическое знание и космическое мирозд,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13802,третье оскорбление,Третье оскорбление,,other,Третье оскорбление,,no,no_diacritics_in_prose,,Третье оскорбление [1],vedabase_ru,"vedabase_ru:index.html:Третье оскорбление — пренебрегать указаниями истинных ачарьев, духовных учителей",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13851,туласи,туласи,,other,туласи,,conditional,no_diacritics_in_prose,,туласи [64] | туласӣ [30] | Туласи [1] | Туласӣ [1],bvks_ru,"vedabase_ru:index.html:туласи | vedabase_ru:index.html:туласӣ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Туласи — священное дерево, которое дорого Кришне и потому почитаемо Его преданными | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:туласи | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:туласӣ",,needs_review,auto-generated draft,yes,туласи [64] | туласӣ [30] | Туласи [1] | Туласӣ [1],vedabase_ru [75] | bvks_ru [21],medium,review,,,,,,,
term-13912,ты,Ты,,other,Ты,,no,no_diacritics_in_prose,,Ты [11] | ты [2],bvks_ru,"vedabase_ru:index.html:О господин, Ты — олицетворенное ведическое знание, Ты — Сам Нараяна. Милостиво прости нам оскорбления, которые мы прежде | vedabase_ru:index.html:Ты — высшее прибежище этих трех полных экспансий. Значит, не может быть и тени сомнения, что Ты — изначальный Нараяна | vedabase_ru:index.html:О Верховный Господь, Ты — величайший Махешвара, Божество, которому поклоняются все полубоги, и Владыка всех владык. Ты — | vedabase_ru:index.html:Ты — воплощение Бога, и Ты пришел, чтобы даровать спасение падшим душам. Я тоже несчастная и падшая душа. Помилуй же и с | vedabase_ru:index.html:Мой господин, ты — Сам Нараяна. Поэтому будь милостив ко Мне. Вызволи Меня из материального плена",,needs_review,auto-generated draft,yes,Ты [11] | ты [2],vedabase_ru [11] | bvks_ru [2],medium,review,,,,,,,
term-13913,ты глупец,Ты глупец,,other,Ты глупец,,no,no_diacritics_in_prose,,Ты глупец [2],vedabase_ru,"vedabase_ru:index.html:Ты глупец, — сказал он Мне, — Ты не способен изучать философию веданты и потому должен всегда повторять святое имя Кришн",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13914,ты сам все увидишь,Ты сам все увидишь,,other,Ты сам все увидишь,,no,no_diacritics_in_prose,,Ты сам все увидишь [1],vedabase_ru,"vedabase_ru:index.html:Ты сам все увидишь», — сказал Нараяна, — «Когда они будут спрашивать тебя, чем Я занимаюсь в Своей обители, скажи, что Я",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-13915,ты самый великодушный,Ты самый великодушный,,other,Ты самый великодушный,,no,no_diacritics_in_prose,,Ты самый великодушный [1],vedabase_ru,"vedabase_ru:index.html:Ты самый великодушный, — говорил он, — ибо Ты каждому даришь любовь к Кришне",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14270,урад,урад,,other,урад,,conditional,no_diacritics_in_prose,,урад [3] | Урад [2],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Урад – разновидность чечевицы | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:урад | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Урад,,needs_review,auto-generated draft,yes,урад [3] | Урад [2],bvks_ru [5],medium,review,,,,,,,
term-14455,харер на̄маива кевалам,Харер на̄маива кевалам,,other,Харер на̄маива кевалам,,no,needs_review,,Харер на̄маива кевалам [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Харер на̄маива кевалам – «Святое имя – единственный путь». Полный стих можно найти в томе 2, стр. 153",,draft,auto-generated draft,no,,,medium,review,,,,,,,
term-14460,хари,хари,,other,хари,,conditional,diacritics_in_quotes_only,,хари [133] | ха̄ри [2] | Хари [1],bvks_ru,"vedabase_ru:index.html:хари | vedabase_ru:index.html:ха̄ри | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Хари — «тот, кто устраняет все преграды на пути духовного совершенствования», одно из имён Верховного Господа Шри Кришны | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:хари",,needs_review,auto-generated draft,yes,хари [133] | ха̄ри [2] | Хари [1],vedabase_ru [134] | bvks_ru [2],medium,review,,,,,,,
term-14588,хираньякашипу,Хираньякашипу,,other,Хираньякашипу,,no,no_diacritics_in_prose,,Хираньякашипу [1],vedabase_ru,vedabase_ru:index.html:Хираньякашипу — царь демонов,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14596,хладини,хладини,,other,хладини,,conditional,diacritics_in_quotes_only,,хладини [25] | хла̄динӣ [14] | Хладини [3],vedabase_ru,"vedabase_ru:index.html:хладини | vedabase_ru:index.html:хла̄динӣ | vedabase_ru:index.html:Хладини — это Его блаженство, сандхини — вечное бытие, а самвит — это Его сознание, которое также считается знанием | vedabase_ru:index.html:Хладини",,needs_review,auto-generated draft,yes,хладини [25] | хла̄динӣ [14] | Хладини [3],vedabase_ru [42],medium,review,,,,,,,
term-14600,хома,Хома,,other,Хома,,no,no_diacritics_in_prose,,Хома [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Хома – огненное жертвоприношение. Вайш̣н̣авская хома, как описано в «Сат-крийā-сāра-дӣпике», состоит из совершения подно",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14605,хорошо,Хорошо,,other,Хорошо,,no,no_diacritics_in_prose,,Хорошо [2],vedabase_ru,"vedabase_ru:index.html:Хорошо», — согласился Нарада Муни, — «Я спрошу Его | vedabase_ru:index.html:Хорошо», — согласился юноша, — «Я попрошу Кришну выступить свидетелем». Он был уверен, что Господь придет. Было решено о",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14608,хотя господь,Хотя Господь,,other,Хотя Господь,,no,no_diacritics_in_prose,,Хотя Господь [4],vedabase_ru,"vedabase_ru:index.html:Хотя Господь — хранитель всей вселенной, Он уселся на кучу выброшенных горшков, лежавших в яме, куда сбрасывали остатки  | vedabase_ru:index.html:Хотя Господь — прибежище всего сущего и тот, в ком покоятся все вселенные, Он хранит этот мир, пребывая внутри всего как",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14610,хотя я,Хотя Я,,other,Хотя Я,,no,no_diacritics_in_prose,,Хотя Я [1],vedabase_ru,"vedabase_ru:index.html:Хотя Я — нерожденный и Мое трансцендентное тело нетленно, хотя Я — владыка всех живых существ, в каждую эпоху Я нисхожу ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14656,царь рая,царь рая,,other,царь рая,,no,no_diacritics_in_prose,,царь рая [1],vedabase_ru,"vedabase_ru:index.html:Это Индра, царь рая», — ответила Калинди",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14657,цель всех вед,Цель всех Вед,,other,Цель всех Вед,,no,no_diacritics_in_prose,,Цель всех Вед [2],vedabase_ru,vedabase_ru:index.html:Цель всех Вед — постичь Меня. Я — истинный составитель „Веданты“ и знаток всех Вед,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14658,цель изучения всех вед,Цель изучения всех Вед,,other,Цель изучения всех Вед,,no,no_diacritics_in_prose,,Цель изучения всех Вед [1],bvks_ru,bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Цель изучения всех Вед — постичь Меня. Я истинный составитель „Веданты” и знаток Вед». («Бхагавад-гита» 15.15),,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14665,чадар,Чадар,,other,Чадар,,conditional,no_diacritics_in_prose,,Чадар [1] | чадар [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Чадар — кусок материи, используемый в качестве одежды; им покрывают верхнюю часть тела | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:чадар",,needs_review,auto-generated draft,yes,Чадар [1] | чадар [1],bvks_ru [2],medium,review,,,,,,,
term-14694,чакра,чакра,,other,чакра,,conditional,no_diacritics_in_prose,,чакра [21] | Чакра [2],bvks_ru,"vedabase_ru:index.html:чакра | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Чакра — колесо. Особые чакры, установленные на вершинах храмов Вишну, считаются неотличными от Его диска — оружия, а пот | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Чакра",,needs_review,auto-generated draft,yes,чакра [21] | Чакра [2],vedabase_ru [21] | bvks_ru [2],medium,review,,,,,,,
