id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-06886,йудха̄манйух̣,йудха̄манйух̣,,place_name,йудха̄манйух̣,,yes,needs_review,,йудха̄манйух̣ [2],vedabase_ru,vedabase_ru:index.html:йудха̄манйух̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07484,ка̄ш́ӣпурӣ,ка̄ш́ӣпурӣ,,place_name,ка̄ш́ӣпурӣ,,yes,needs_review,,ка̄ш́ӣпурӣ [2],vedabase_ru,vedabase_ru:index.html:ка̄ш́ӣпурӣ,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07722,кродхам,кродхам,,place_name,кродхам,,yes,no_diacritics_in_prose,,кродхам [4],vedabase_ru,vedabase_ru:index.html:кродхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07730,кр̣па̄дха̄ма,кр̣па̄дха̄ма,,place_name,кр̣па̄дха̄ма,,yes,needs_review,,кр̣па̄дха̄ма [2],vedabase_ru,vedabase_ru:index.html:кр̣па̄дха̄ма,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07849,кунда,кунда,,place_name,кунда,,yes,diacritics_in_quotes_only,,кунда [7] | кун̣д̣а [2],vedabase_ru,vedabase_ru:index.html:кунда | vedabase_ru:index.html:кун̣д̣а,,needs_review,auto-generated draft,yes,кунда [7] | кун̣д̣а [2],vedabase_ru [9],high,review,,,,,,,
term-07850,кун̣д̣ала,кун̣д̣ала,,place_name,кун̣д̣ала,,yes,needs_review,,кун̣д̣ала [5],vedabase_ru,vedabase_ru:index.html:кун̣д̣ала,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07851,кун̣д̣але,кун̣д̣але,,place_name,кун̣д̣але,,yes,needs_review,,кун̣д̣але [1],vedabase_ru,vedabase_ru:index.html:кун̣д̣але,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07852,кундалини-чакрой,кундалини-чакрой,,place_name,кундалини-чакрой,,yes,no_diacritics_in_prose,,кундалини-чакрой [1],vedabase_ru,vedabase_ru:index.html:кундалини-чакрой,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07853,кун̣д̣ам,кун̣д̣ам,,place_name,кун̣д̣ам,,yes,needs_review,,кун̣д̣ам [3],vedabase_ru,vedabase_ru:index.html:кун̣д̣ам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07854,кун̣д̣е,кун̣д̣е,,place_name,кун̣д̣е,,yes,needs_review,,кун̣д̣е [4],vedabase_ru,vedabase_ru:index.html:кун̣д̣е,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07855,кун̣д̣ера,кун̣д̣ера,,place_name,кун̣д̣ера,,yes,needs_review,,кун̣д̣ера [2],vedabase_ru,vedabase_ru:index.html:кун̣д̣ера,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07856,кун̃джа,кун̃джа,,place_name,кун̃джа,,yes,needs_review,,кун̃джа [11],vedabase_ru,vedabase_ru:index.html:кун̃джа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07857,кун̃дже,кун̃дже,,place_name,кун̃дже,,yes,needs_review,,кун̃дже [14],vedabase_ru,vedabase_ru:index.html:кун̃дже,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07858,кун̃джера,кун̃джера,,place_name,кун̃джера,,yes,needs_review,,кун̃джера [2],vedabase_ru,vedabase_ru:index.html:кун̃джера,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07859,кун̣д̣ы,кун̣д̣ы,,place_name,кун̣д̣ы,,yes,needs_review,,кун̣д̣ы [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:кун̣д̣ы,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08075,лабдхам,лабдхам,,place_name,лабдхам,,yes,no_diacritics_in_prose,,лабдхам [2],vedabase_ru,vedabase_ru:index.html:лабдхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08352,ма̄дхавапурӣ,ма̄дхавапурӣ,,place_name,ма̄дхавапурӣ,,yes,needs_review,,ма̄дхавапурӣ [2],vedabase_ru,vedabase_ru:index.html:ма̄дхавапурӣ,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08581,манматха,манматха,,place_name,манматха,,yes,no_diacritics_in_prose,,манматха [4],vedabase_ru,vedabase_ru:index.html:манматха,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08582,манматхах̣,манматхах̣,,place_name,манматхах̣,,yes,needs_review,,манматхах̣ [2],vedabase_ru,vedabase_ru:index.html:манматхах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08729,мат̣х,мат̣х,,place_name,мат̣х,,yes,needs_review,,мат̣х [8] | Мат̣х [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣х | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Мат̣х,,needs_review,auto-generated draft,yes,мат̣х [8] | Мат̣х [1],bvks_ru [9],high,review,,,,,,,
term-08730,мат̣ха,мат̣ха,,place_name,мат̣ха,,yes,needs_review,,мат̣ха [10] | ма̄тха̄ [7] | ма̄т̣ха̄ [4],bvks_ru,vedabase_ru:index.html:ма̄т̣ха̄ | vedabase_ru:index.html:ма̄тха̄ | vedabase_ru:index.html:мат̣ха | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣ха,,needs_review,auto-generated draft,yes,мат̣ха [10] | ма̄тха̄ [7] | ма̄т̣ха̄ [4],vedabase_ru [13] | bvks_ru [8],high,review,,,,,,,
term-08731,мат̣ха-медхӣ,мат̣ха-медхӣ,,place_name,мат̣ха-медхӣ,,yes,needs_review,,мат̣ха-медхӣ [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣ха-медхӣ,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08732,мат̣ха-ракш̣аке,мат̣ха-ракш̣аке,,place_name,мат̣ха-ракш̣аке,,yes,needs_review,,мат̣ха-ракш̣аке [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣ха-ракш̣аке,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08733,мат̣ха-ракш̣аков,мат̣ха-ракш̣аков,,place_name,мат̣ха-ракш̣аков,,yes,needs_review,,мат̣ха-ракш̣аков [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣ха-ракш̣аков,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08734,мат̣ха-ракш̣акой,мат̣ха-ракш̣акой,,place_name,мат̣ха-ракш̣акой,,yes,needs_review,,мат̣ха-ракш̣акой [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣ха-ракш̣акой,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08735,ма̄тха̄йа,ма̄тха̄йа,,place_name,ма̄тха̄йа,,yes,needs_review,,ма̄тха̄йа [2],vedabase_ru,vedabase_ru:index.html:ма̄тха̄йа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08736,мат̣хами,мат̣хами,,place_name,мат̣хами,,yes,needs_review,,мат̣хами [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣хами,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08737,матханӣ,матханӣ,,place_name,матханӣ,,yes,no_diacritics_in_prose,,матханӣ [2],vedabase_ru,vedabase_ru:index.html:матханӣ,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08738,ма̄тха̄те,ма̄тха̄те,,place_name,ма̄тха̄те,,yes,needs_review,,ма̄тха̄те [2],vedabase_ru,vedabase_ru:index.html:ма̄тха̄те,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08739,мат̣хах,мат̣хах,,place_name,мат̣хах,,yes,needs_review,,мат̣хах [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣хах,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08740,мат̣хе,мат̣хе,,place_name,мат̣хе,,yes,needs_review,,мат̣хе [5] | ма̄тхе [2],bvks_ru,vedabase_ru:index.html:ма̄тхе | vedabase_ru:index.html:мат̣хе | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣хе,,needs_review,auto-generated draft,yes,мат̣хе [5] | ма̄тхе [2],vedabase_ru [4] | bvks_ru [3],high,review,,,,,,,
term-08741,матхи,матхи,,place_name,матхи,,yes,diacritics_in_quotes_only,,мат̣хи [5] | ма̄тхи [2] | матхи [1],bvks_ru,vedabase_ru:index.html:ма̄тхи | vedabase_ru:index.html:матхи | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣хи,,needs_review,auto-generated draft,yes,мат̣хи [5] | ма̄тхи [2] | матхи [1],bvks_ru [5] | vedabase_ru [3],high,review,,,,,,,
term-08742,матхнантӣм,матхнантӣм,,place_name,матхнантӣм,,yes,no_diacritics_in_prose,,матхнантӣм [1],vedabase_ru,vedabase_ru:index.html:матхнантӣм,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08743,матхов,матхов,,place_name,матхов,,yes,diacritics_in_quotes_only,,мат̣хов [8] | матхов [3],bvks_ru,vedabase_ru:index.html:матхов | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣хов,,needs_review,auto-generated draft,yes,мат̣хов [8] | матхов [3],bvks_ru [8] | vedabase_ru [3],high,review,,,,,,,
term-08744,матхом,матхом,,place_name,матхом,,yes,diacritics_in_quotes_only,,матхом [2] | мат̣хом [2],bvks_ru,vedabase_ru:index.html:матхом | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣хом,,needs_review,auto-generated draft,yes,матхом [2] | мат̣хом [2],vedabase_ru [2] | bvks_ru [2],high,review,,,,,,,
term-08745,мат̣хуа,мат̣хуа,,place_name,мат̣хуа,,yes,needs_review,,мат̣хуа [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:мат̣хуа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08746,матхура,Матхура,,place_name,Матхура,,conditional,diacritics_in_quotes_only,,матхура̄ [16] | Матхура [1],bvks_ru,"vedabase_ru:index.html:матхура̄ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Матхура — святое место рождения Кришны, расположенное недалеко от Вриндавана, в настоящее время — город в штате Уттар-пр",,needs_review,auto-generated draft,yes,матхура̄ [16] | Матхура [1],vedabase_ru [16] | bvks_ru [1],high,review,,,,,,,
term-08747,матхура̄йа̄м,матхура̄йа̄м,,place_name,матхура̄йа̄м,,yes,needs_review,,матхура̄йа̄м [2],vedabase_ru,vedabase_ru:index.html:матхура̄йа̄м,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08748,матхура̄м,матхура̄м,,place_name,матхура̄м,,yes,needs_review,,матхура̄м [1],vedabase_ru,vedabase_ru:index.html:матхура̄м,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08749,матхура̄ра,матхура̄ра,,place_name,матхура̄ра,,yes,needs_review,,матхура̄ра [2],vedabase_ru,vedabase_ru:index.html:матхура̄ра,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08750,матхура̄те,матхура̄те,,place_name,матхура̄те,,yes,needs_review,,матхура̄те [2],vedabase_ru,vedabase_ru:index.html:матхура̄те,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08896,медхам,медхам,,place_name,медхам,,yes,no_diacritics_in_prose,,медхам [2],vedabase_ru,vedabase_ru:index.html:медхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09051,мудхами,мудхами,,place_name,мудхами,,yes,no_diacritics_in_prose,,мудхами [13] | Мудхами [2],vedabase_ru,vedabase_ru:index.html:Мудхами | vedabase_ru:index.html:мудхами,,needs_review,auto-generated draft,yes,мудхами [13] | Мудхами [2],vedabase_ru [15],high,review,,,,,,,
term-09074,мукунда,мукунда,,place_name,мукунда,,yes,no_diacritics_in_prose,,мукунда [47],vedabase_ru,vedabase_ru:index.html:мукунда,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09075,мукундам,мукундам,,place_name,мукундам,,yes,no_diacritics_in_prose,,мукундам [2],vedabase_ru,vedabase_ru:index.html:мукундам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09076,мукунда̄нанда,мукунда̄нанда,,place_name,мукунда̄нанда,,yes,needs_review,,мукунда̄нанда [2],vedabase_ru,vedabase_ru:index.html:мукунда̄нанда,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09077,мукундасйа,мукундасйа,,place_name,мукундасйа,,yes,no_diacritics_in_prose,,мукундасйа [1],vedabase_ru,vedabase_ru:index.html:мукундасйа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09078,мукундах̣,мукундах̣,,place_name,мукундах̣,,yes,needs_review,,мукундах̣ [4],vedabase_ru,vedabase_ru:index.html:мукундах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09079,мукунде,мукунде,,place_name,мукунде,,yes,no_diacritics_in_prose,,мукунде [1],vedabase_ru,vedabase_ru:index.html:мукунде,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09080,мукундера,мукундера,,place_name,мукундера,,yes,no_diacritics_in_prose,,мукундера [2],vedabase_ru,vedabase_ru:index.html:мукундера,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09093,мукхйадха̄ма,мукхйадха̄ма,,place_name,мукхйадха̄ма,,yes,needs_review,,мукхйадха̄ма [2],vedabase_ru,vedabase_ru:index.html:мукхйадха̄ма,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09177,навадвӣпа,навадвӣпа,,place_name,навадвӣпа,,conditional,no_diacritics_in_prose,,навадвӣпа [6] | Навадвипа [1],bvks_ru,"vedabase_ru:index.html:навадвӣпа | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Навадвипа — (1) современный город Навадвипа; (2) святая земля вокруг Майяпура, которая служила местом для игр Шри Чайтан",,needs_review,auto-generated draft,yes,навадвӣпа [6] | Навадвипа [1],vedabase_ru [6] | bvks_ru [1],high,review,,,,,,,
term-09178,навадвипа-парикраму,навадвипа-парикраму,,place_name,навадвипа-парикраму,,yes,no_diacritics_in_prose,,навадвипа-парикраму [2],vedabase_ru,vedabase_ru:index.html:навадвипа-парикраму,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09179,навадвӣпе,навадвӣпе,,place_name,навадвӣпе,,yes,no_diacritics_in_prose,,навадвӣпе [14],vedabase_ru,vedabase_ru:index.html:навадвӣпе,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09210,наддхам,наддхам,,place_name,наддхам,,yes,no_diacritics_in_prose,,наддхам [1],vedabase_ru,vedabase_ru:index.html:наддхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09314,нарадхам,нарадхам,,place_name,нарадхам,,yes,no_diacritics_in_prose,,нарадхам [3],bvks_ru,vedabase_ru:index.html:нарадхам | bvks_ru:Как_я_достигла_настоящего_успеха_FINAL.docx:нарадхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09315,нарадхама,нарадхама,,place_name,нарадхама,,yes,no_diacritics_in_prose,,нарадхама [4] | Нарадхама [2],vedabase_ru,vedabase_ru:index.html:нарадхама | vedabase_ru:index.html:Нарадхама,,needs_review,auto-generated draft,yes,нарадхама [4] | Нарадхама [2],vedabase_ru [6],high,review,,,,,,,
term-09316,нарадхамами,нарадхамами,,place_name,нарадхамами,,yes,no_diacritics_in_prose,,нарадхамами [4],vedabase_ru,vedabase_ru:index.html:нарадхамами,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09317,нарадхамой,нарадхамой,,place_name,нарадхамой,,yes,no_diacritics_in_prose,,нарадхамой [2],vedabase_ru,vedabase_ru:index.html:нарадхамой,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09318,нарадхамы,Нарадхамы,,place_name,Нарадхамы,,yes,no_diacritics_in_prose,,Нарадхамы [3] | нарадхамы [2],vedabase_ru,vedabase_ru:index.html:нарадхамы | vedabase_ru:index.html:Нарадхамы,,needs_review,auto-generated draft,yes,Нарадхамы [3] | нарадхамы [2],vedabase_ru [5],high,review,,,,,,,
term-09562,никун̃дже,никун̃дже,,place_name,никун̃дже,,yes,needs_review,,никун̃дже [2],vedabase_ru,vedabase_ru:index.html:никун̃дже,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09568,нӣла̄чала,нӣла̄чала,,place_name,нӣла̄чала,,yes,needs_review,,нӣла̄чала [14],vedabase_ru,vedabase_ru:index.html:нӣла̄чала,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09569,нӣла̄чале,нӣла̄чале,,place_name,нӣла̄чале,,yes,needs_review,,нӣла̄чале [50],vedabase_ru,vedabase_ru:index.html:нӣла̄чале,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09711,нирматхйа,нирматхйа,,place_name,нирматхйа,,yes,no_diacritics_in_prose,,нирматхйа [1],vedabase_ru,vedabase_ru:index.html:нирматхйа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-09720,нируддхам,нируддхам,,place_name,нируддхам,,yes,no_diacritics_in_prose,,нируддхам [3],vedabase_ru,vedabase_ru:index.html:нируддхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
